"row","gene_id","percent_GC","length"
"68065","ENSG00000122966",43.74,191529
"68066","ENSG00000308594",40.9,18360
"68067","ENSG00000248592",48.77,64441
"68068","ENSG00000308603",39.33,33846
"68069","ENSG00000289497",41.14,100030
"68070","ENSG00000276754",47,382
"68071","ENSG00000213918",49.35,68415
"68072","ENSG00000286076",39.21,86753
"68073","ENSG00000223765",36.22,58625
"68074","ENSG00000287790",42.07,14165
"68075","ENSG00000287636",43.06,284287
"68076","ENSG00000286503",39.54,52891
"68077","ENSG00000213533",48.37,61329
"68078","ENSG00000306302",39.96,975
"68079","ENSG00000306306",41.05,1865
"68080","ENSG00000308617",38.13,4237
"68081","ENSG00000306319",36.36,36317
"68082","ENSG00000306330",41.5,864
"68083","ENSG00000251487",32.03,3602
"68084","ENSG00000229282",48.11,1508
"68085","ENSG00000306344",47.71,523
"68086","ENSG00000308622",42.62,1646
"68087","ENSG00000306351",52.11,569
"68088","ENSG00000289198",48.29,1751
"68089","ENSG00000286826",43.89,4820
"68090","ENSG00000275789",58.89,89
"68091","ENSG00000279144",48.4,468
"68092","ENSG00000271857",49.95,926
"68093","ENSG00000289519",35.38,1141
"68094","ENSG00000308653",44.3,1060
"68095","ENSG00000162267",55.78,14031
"68096","ENSG00000308660",37.49,21162
"68097","ENSG00000236366",39.5,111437
"68098","ENSG00000308684",44.8,883
"68099","ENSG00000308689",50.16,15144
"68100","ENSG00000306377",40.56,8578
"68101","ENSG00000228793",43.64,135014
"68102","ENSG00000308692",39.84,68673
"68103","ENSG00000288786",59.83,350
"68104","ENSG00000289003",33.18,1274
"68105","ENSG00000289534",41.66,1072
"68106","ENSG00000289272",40.38,1007
"68107","ENSG00000236664",37.7,58878
"68108","ENSG00000213962",40.19,1497
"68109","ENSG00000229744",52.43,472
"68110","ENSG00000206788",40.78,102
"68111","ENSG00000249909",39.41,11967
"68112","ENSG00000227241",53.85,116
"68113","ENSG00000223096",37.5,103
"68114","ENSG00000140987",45.48,18984
"68115","ENSG00000128655",39.14,485095
"68116","ENSG00000121210",41.78,170365
"68117","ENSG00000290116",44.39,979
"68118","ENSG00000179406",44.09,117562
"68119","ENSG00000171298",58.35,18348
"68120","ENSG00000196684",51.55,24547
"68121","ENSG00000306391",36.41,3289
"68122","ENSG00000306392",45.2,17546
"68123","ENSG00000306399",43,18570
"68124","ENSG00000306409",40.63,71207
"68125","ENSG00000308698",37.57,22819
"68126","ENSG00000306412",45.58,4279
"68127","ENSG00000306421",37.35,42747
"68128","ENSG00000308707",64.27,570
"68129","ENSG00000308711",45.27,1766
"68130","ENSG00000287559",40.28,57185
"68131","ENSG00000308716",36.77,13956
"68132","ENSG00000306444",39.76,13334
"68133","ENSG00000288812",46.46,1452
"68134","ENSG00000275846",40.11,3931
"68135","ENSG00000249150",38.71,31740
"68136","ENSG00000224893",36.72,121088
"68137","ENSG00000247199",36.49,295786
"68138","ENSG00000168026",49.23,31223
"68139","ENSG00000306465",45.47,617
"68140","ENSG00000306479",38.59,30202
"68141","ENSG00000306482",36.82,10689
"68142","ENSG00000293493",37.34,14151
"68143","ENSG00000103313",51.43,14606
"68144","ENSG00000310297",42.47,46322
"68145","ENSG00000310317",36.99,3224
"68146","ENSG00000310319",39.82,795
"68147","ENSG00000289352",56.31,15825
"68148","ENSG00000141977",49.45,12157
"68149","ENSG00000308790",38.37,1190
"68150","ENSG00000287600",50.03,16032
"68151","ENSG00000179314",50.83,66620
"68152","ENSG00000308840",34.04,17987
"68153","ENSG00000308869",44.37,56155
"68154","ENSG00000310326",50.17,868
"68155","ENSG00000234456",38.53,18372
"68156","ENSG00000308874",45.79,6310
"68157","ENSG00000308898",42.54,11709
"68158","ENSG00000231585",54.36,4819
"68159","ENSG00000308916",41.63,3273
"68160","ENSG00000308925",34.47,120921
"68161","ENSG00000308934",37.63,25973
"68162","ENSG00000105058",52.93,6666
"68163","ENSG00000308939",41.48,22129
"68164","ENSG00000308944",35.7,44844
"68165","ENSG00000272523",45.26,3037
"68166","ENSG00000308954",38.16,2245
"68167","ENSG00000270133",37.56,25215
"68168","ENSG00000289260",52.64,1460
"68169","ENSG00000308968",46.93,1414
"68170","ENSG00000308996",37.06,41881
"68171","ENSG00000309010",43.6,593
"68172","ENSG00000309012",46.58,52785
"68173","ENSG00000287216",41.89,21997
"68174","ENSG00000300572",50.1,1568
"68175","ENSG00000248208",53.79,1081
"68176","ENSG00000250771",41.36,2291
"68177","ENSG00000309031",47.5,1641
"68178","ENSG00000179148",51.81,23147
"68179","ENSG00000309052",55.45,1274
"68180","ENSG00000137462",38.85,22210
"68181","ENSG00000309104",48.75,33237
"68182","ENSG00000267033",51.9,3182
"68183","ENSG00000275901",60.63,253
"68184","ENSG00000309115",52.53,28084
"68185","ENSG00000271913",42.15,99936
"68186","ENSG00000072958",51.53,48052
"68187","ENSG00000309117",41.15,17531
"68188","ENSG00000249526",53.79,90835
"68189","ENSG00000145428",41,49864
"68190","ENSG00000309123",36.25,11698
"68191","ENSG00000223597",41.41,102263
"68192","ENSG00000230655",48.49,894
"68193","ENSG00000141367",38.54,77276
"68194","ENSG00000244699",44.87,7751
"68195","ENSG00000242953",44.36,132
"68196","ENSG00000243794",59.05,209
"68197","ENSG00000244674",39.18,780
"68198","ENSG00000288948",39,2245
"68199","ENSG00000241529",53.22,294
"68200","ENSG00000249309",42.27,7395
"68201","ENSG00000176542",40.61,48261
"68202","ENSG00000277764",60.91,196
"68203","ENSG00000116035",49.06,64797
"68204","ENSG00000145423",42.87,8492
"68205","ENSG00000306494",50.03,13822
"68206","ENSG00000309134",41.93,445
"68207","ENSG00000309135",44.21,3256
"68208","ENSG00000249131",57.92,8430
"68209","ENSG00000306505",35.56,7966
"68210","ENSG00000121579",37.41,29842
"68211","ENSG00000285492",44.43,69836
"68212","ENSG00000116039",50.19,29531
"68213","ENSG00000232301",54.19,5035
"68214","ENSG00000250427",50.18,2211
"68215","ENSG00000249364",37.52,427222
"68216","ENSG00000310396",49.02,966
"68217","ENSG00000224478",47.6,22166
"68218","ENSG00000232445",50.13,6542
"68219","ENSG00000188827",52.41,30425
"68220","ENSG00000188693",40.25,46162
"68221","ENSG00000234273",35.62,75320
"68222","ENSG00000306564",41.83,403
"68223","ENSG00000306577",32.42,255
"68224","ENSG00000225096",37.24,476926
"68225","ENSG00000310458",47.85,4601
"68226","ENSG00000105397",54.36,30080
"68227","ENSG00000231951",57.27,680
"68228","ENSG00000228554",42.02,21930
"68229","ENSG00000188185",45.03,61623
"68230","ENSG00000239280",37.27,431
"68231","ENSG00000242659",57.91,536
"68232","ENSG00000178075",39.58,118992
"68233","ENSG00000260277",38.69,16585
"68234","ENSG00000301964",49.85,42353
"68235","ENSG00000183921",51.24,29716
"68236","ENSG00000250668",42.47,1713
"68237","ENSG00000303116",58.85,1586
"68238","ENSG00000258881",48.55,56018
"68239","ENSG00000309150",47.41,1024
"68240","ENSG00000309715",50.93,1399
"68241","ENSG00000309157",50.5,16926
"68242","ENSG00000305959",55.38,1913
"68243","ENSG00000239322",51.12,6793
"68244","ENSG00000303557",51.46,2951
"68245","ENSG00000007376",67.17,3423
"68246","ENSG00000295425",51.13,27238
"68247","ENSG00000226186",41.07,335
"68248","ENSG00000306614",36.03,13475
"68249","ENSG00000309158",53.84,3114
"68250","ENSG00000198742",42.72,116668
"68251","ENSG00000241159",53.87,283
"68252","ENSG00000276687",39.14,4028
"68253","ENSG00000249736",40.68,14545
"68254","ENSG00000144031",55.73,7119
"68255","ENSG00000306628",41.85,4804
"68256","ENSG00000271737",67.1,768
"68257","ENSG00000309178",59.11,806
"68258","ENSG00000249186",40.4,15093
"68259","ENSG00000306660",46.31,36974
"68260","ENSG00000306682",34.83,7395
"68261","ENSG00000306704",40.86,157272
"68262","ENSG00000139718",56.88,28647
"68263","ENSG00000250337",34.24,280157
"68264","ENSG00000306710",43.46,473
"68265","ENSG00000306719",47.4,9687
"68266","ENSG00000306728",36.33,1758
"68267","ENSG00000306751",46.93,455
"68268","ENSG00000260273",47.84,877
"68269","ENSG00000226453",38.01,325617
"68270","ENSG00000158104",51.4,24069
"68271","ENSG00000124357",49.56,15464
"68272","ENSG00000306836",37.7,177833
"68273","ENSG00000234956",40.98,62669
"68274","ENSG00000240776",52.53,494
"68275","ENSG00000241889",53,733
"68276","ENSG00000297001",46.81,672
"68277","ENSG00000273407",36,349
"68278","ENSG00000308518",40.88,2472
"68279","ENSG00000178035",53.39,5122
"68280","ENSG00000244623",48.66,971
"68281","ENSG00000306892",35.55,1864
"68282","ENSG00000230533",40.44,129205
"68283","ENSG00000237640",42.99,29059
"68284","ENSG00000127586",66.52,12691
"68285","ENSG00000199711",41.18,101
"68286","ENSG00000222966",34.92,125
"68287","ENSG00000160862",48.33,9322
"68288","ENSG00000287493",42.93,1103
"68289","ENSG00000110801",47.48,29565
"68290","ENSG00000286921",46.17,4257
"68291","ENSG00000214313",49.62,6773
"68292","ENSG00000306913",37.15,64389
"68293","ENSG00000306931",44.68,1118
"68294","ENSG00000306948",36.79,491
"68295","ENSG00000306953",38.36,12347
"68296","ENSG00000306972",36.51,2656
"68297","ENSG00000303669",49.11,8951
"68298","ENSG00000306991",36.08,50628
"68299","ENSG00000286923",49.27,16951
"68300","ENSG00000307014",46.7,18556
"68301","ENSG00000307068",34.86,37576
"68302","ENSG00000286691",41.59,20340
"68303","ENSG00000307095",49.04,1661
"68304","ENSG00000099860",60.13,2683
"68305","ENSG00000307100",38.22,3518
"68306","ENSG00000225752",35.68,5649
"68307","ENSG00000307105",43.04,8244
"68308","ENSG00000227014",40.43,38943
"68309","ENSG00000307123",58.85,1231
"68310","ENSG00000307138",40.61,1186
"68311","ENSG00000124370",41.39,20555
"68312","ENSG00000204709",44.74,22011
"68313","ENSG00000106086",39.62,103079
"68314","ENSG00000307153",48.08,1170
"68315","ENSG00000307179",44.83,115
"68316","ENSG00000307217",34.51,47561
"68317","ENSG00000231426",37.7,182837
"68318","ENSG00000288065",38.45,4529
"68319","ENSG00000248131",35.21,287357
"68320","ENSG00000233870",57.75,186
"68321","ENSG00000256950",47.64,32661
"68322","ENSG00000136699",53.96,31358
"68323","ENSG00000252962",36.84,94
"68324","ENSG00000283389",57.79,243
"68325","ENSG00000240403",47.04,16766
"68326","ENSG00000239082",42.62,60
"68327","ENSG00000158023",46.46,85335
"68328","ENSG00000309191",61.31,397
"68329","ENSG00000293110",36.14,909979
"68330","ENSG00000309195",46.9,2560
"68331","ENSG00000309199",38.38,8475
"68332","ENSG00000127588",65.52,2693
"68333","ENSG00000309201",34.84,121508
"68334","ENSG00000309222",37.12,25840
"68335","ENSG00000172123",38.39,24010
"68336","ENSG00000309223",60.33,1020
"68337","ENSG00000290315",46.62,69726
"68338","ENSG00000248118",42.71,178838
"68339","ENSG00000278434",52.78,1454
"68340","ENSG00000205832",50.92,44418
"68341","ENSG00000198218",46.08,64656
"68342","ENSG00000261789",48.44,1661
"68343","ENSG00000288967",49.13,1314
"68344","ENSG00000261612",40,314
"68345","ENSG00000249830",44.83,9510
"68346","ENSG00000153443",64.7,6144
"68347","ENSG00000205045",42.3,73434
"68348","ENSG00000309248",36.75,17019
"68349","ENSG00000309259",43.33,9427
"68350","ENSG00000309261",40.54,21466
"68351","ENSG00000223548",52.06,3449
"68352","ENSG00000263882",55.17,289
"68353","ENSG00000309271",46.16,1054
"68354","ENSG00000182557",53.26,54268
"68355","ENSG00000248949",52.8,10791
"68356","ENSG00000309288",61.14,807
"68357","ENSG00000309295",43.08,27750
"68358","ENSG00000255856",47.91,12629
"68359","ENSG00000249808",43.16,3697
"68360","ENSG00000110987",52.98,42622
"68361","ENSG00000110723",41.4,88333
"68362","ENSG00000309332",62.09,3716
"68363","ENSG00000309369",39.28,2807
"68364","ENSG00000309402",43.58,9848
"68365","ENSG00000102858",55.34,74481
"68366","ENSG00000248489",40.11,66483
"68367","ENSG00000293140",54.49,656
"68368","ENSG00000307256",38.58,18204
"68369","ENSG00000175727",50.35,68588
"68370","ENSG00000307268",38.06,28480
"68371","ENSG00000269292",55.82,1502
"68372","ENSG00000309416",38.48,113779
"68373","ENSG00000141510",48.86,25767
"68374","ENSG00000269487",59.61,4097
"68375","ENSG00000287626",41.53,25473
"68376","ENSG00000309430",39.27,35096
"68377","ENSG00000160013",55.99,6539
"68378","ENSG00000231519",38.88,5457
"68379","ENSG00000248469",44.14,12455
"68380","ENSG00000283618",43.33,149
"68381","ENSG00000286847",41.36,5207
"68382","ENSG00000180354",46.56,27779
"68383","ENSG00000307274",40.78,9395
"68384","ENSG00000309437",36.26,81139
"68385","ENSG00000230751",52.74,547
"68386","ENSG00000309445",35.19,50717
"68387","ENSG00000251660",38.47,2003
"68388","ENSG00000229274",47.67,13214
"68389","ENSG00000288569",36.92,46320
"68390","ENSG00000227017",44.72,22193
"68391","ENSG00000178202",41.17,26293
"68392","ENSG00000268747",40.32,309
"68393","ENSG00000225907",54.73,200
"68394","ENSG00000303960",43.65,9600
"68395","ENSG00000182141",38.67,45392
"68396","ENSG00000250697",38.12,487345
"68397","ENSG00000308855",44.44,17523
"68398","ENSG00000303436",43.51,1431
"68399","ENSG00000307282",33.97,3911
"68400","ENSG00000294998",41.02,26628
"68401","ENSG00000307289",51.59,1038
"68402","ENSG00000307291",40.62,2057
"68403","ENSG00000295018",39.91,22502
"68404","ENSG00000224164",40.34,30303
"68405","ENSG00000302810",43.21,4320
"68406","ENSG00000231098",43.06,1555
"68407","ENSG00000308856",41.46,2271
"68408","ENSG00000268521",35.96,444
"68409","ENSG00000268322",37.75,558
"68410","ENSG00000229177",43.91,12312
"68411","ENSG00000309532",38.2,57905
"68412","ENSG00000172687",39.49,29652
"68413","ENSG00000289601",38.51,182317
"68414","ENSG00000309746",42.82,19553
"68415","ENSG00000272393",39.42,103
"68416","ENSG00000307299",48.66,336
"68417","ENSG00000237821",46.59,1098
"68418","ENSG00000272277",64.98,850
"68419","ENSG00000131558",38.31,814065
"68420","ENSG00000307310",40.95,22545
"68421","ENSG00000225437",37.12,11604
"68422","ENSG00000215022",46.94,30725
"68423","ENSG00000167637",38.84,24696
"68424","ENSG00000307372",39.98,20000
"68425","ENSG00000014138",47.83,44046
"68426","ENSG00000307393",47.41,887
"68427","ENSG00000286805",47.59,11620
"68428","ENSG00000234147",35.01,322942
"68429","ENSG00000240747",39.68,6406
"68430","ENSG00000249102",37.28,17104
"68431","ENSG00000139726",42.06,18240
"68432","ENSG00000309567",37.47,8929
"68433","ENSG00000309569",38.11,56876
"68434","ENSG00000309585",40.37,8572
"68435","ENSG00000309601",42.97,13753
"68436","ENSG00000309607",44.3,1272
"68437","ENSG00000185860",39.68,44303
"68438","ENSG00000309632",36.47,10399
"68439","ENSG00000176222",36.81,29020
"68440","ENSG00000290317",43.53,133309
"68441","ENSG00000309642",33.62,9042
"68442","ENSG00000309693",33.24,4415
"68443","ENSG00000278917",37.38,4178
"68444","ENSG00000267058",39.22,10001
"68445","ENSG00000249494",40.23,64713
"68446","ENSG00000286613",37.04,1322
"68447","ENSG00000124459",41.37,22658
"68448","ENSG00000117461",40.27,92896
"68449","ENSG00000254333",51.1,10670
"68450","ENSG00000289629",38.26,736
"68451","ENSG00000309729",40.06,3811
"68452","ENSG00000228624",37.83,578668
"68453","ENSG00000066422",40.32,28246
"68454","ENSG00000309738",40.63,2780
"68455","ENSG00000033030",42.56,29332
"68456","ENSG00000309743",37.35,8530
"68457","ENSG00000309750",54.03,545
"68458","ENSG00000309751",56.9,579
"68459","ENSG00000250576",42.44,13848
"68460","ENSG00000249352",40.53,261258
"68461","ENSG00000159905",41.33,16486
"68462","ENSG00000204920",40.41,30464
"68463","ENSG00000278139",42.19,132827
"68464","ENSG00000226957",43.26,1550
"68465","ENSG00000181722",36.07,832792
"68466","ENSG00000233114",42.48,225
"68467","ENSG00000309762",49.09,31937
"68468","ENSG00000117472",50.7,10889
"68469","ENSG00000309769",38.28,10206
"68470","ENSG00000250066",43.12,25398
"68471","ENSG00000309809",34.9,1595
"68472","ENSG00000309830",37.75,1040
"68473","ENSG00000111271",47.12,71054
"68474","ENSG00000309850",43.84,6579
"68475","ENSG00000248473",52.94,13135
"68476","ENSG00000251574",34.45,1009970
"68477","ENSG00000277806",29.65,633
"68478","ENSG00000278492",32.64,287
"68479","ENSG00000160588",40.95,25675
"68480","ENSG00000266921",41.53,6402
"68481","ENSG00000310291",61.34,10478
"68482","ENSG00000307447",36.48,12764
"68483","ENSG00000308961",58.44,1859
"68484","ENSG00000307467",35.52,5751
"68485","ENSG00000301874",53.81,813
"68486","ENSG00000307482",38.91,4276
"68487","ENSG00000307981",51.85,11406
"68488","ENSG00000307486",38.87,22692
"68489","ENSG00000293690",39.83,26348
"68490","ENSG00000307512",44.58,17962
"68491","ENSG00000159882",40.86,10967
"68492","ENSG00000235399",38.83,4460
"68493","ENSG00000306309",54.91,1598
"68494","ENSG00000272209",41.1,12764
"68495","ENSG00000300224",59.31,1267
"68496","ENSG00000224658",42.02,59158
"68497","ENSG00000301288",60.16,4992
"68498","ENSG00000301300",64.07,973
"68499","ENSG00000273151",56.24,6757
"68500","ENSG00000105963",60.61,57507
"68501","ENSG00000250719",54.94,1002
"68502","ENSG00000166796",41.13,39745
"68503","ENSG00000171357",46.79,17922
"68504","ENSG00000307549",33.77,609
"68505","ENSG00000284823",42.9,420001
"68506","ENSG00000267144",38.37,2144
"68507","ENSG00000085999",46.88,32019
"68508","ENSG00000159885",42.04,7768
"68509","ENSG00000233276",63.69,1431
"68510","ENSG00000250585",36.16,27496
"68511","ENSG00000205209",42.69,86515
"68512","ENSG00000309906",38.47,139398
"68513","ENSG00000309921",42.48,12505
"68514","ENSG00000250320",35.3,223977
"68515","ENSG00000285694",42.11,26675
"68516","ENSG00000270876",46.01,21522
"68517","ENSG00000290318",46.93,54875
"68518","ENSG00000307576",39.4,69662
"68519","ENSG00000271032",56.14,10374
"68520","ENSG00000271366",51.82,2199
"68521","ENSG00000231888",44.99,348
"68522","ENSG00000179820",56.86,13362
"68523","ENSG00000307590",41.58,23099
"68524","ENSG00000201343",40.91,109
"68525","ENSG00000200882",35.58,103
"68526","ENSG00000236893",54.32,1225
"68527","ENSG00000252028",42.4,249
"68528","ENSG00000260239",43.6,20808
"68529","ENSG00000177565",39.31,208660
"68530","ENSG00000309959",38.02,27224
"68531","ENSG00000309984",41.77,25999
"68532","ENSG00000310001",47.5,25790
"68533","ENSG00000310020",60.81,2701
"68534","ENSG00000263955",53.95,290
"68535","ENSG00000261442",54.55,6294
"68536","ENSG00000310021",48.54,7866
"68537","ENSG00000278700",54.82,300
"68538","ENSG00000310038",51.84,1060
"68539","ENSG00000276641",64.38,72
"68540","ENSG00000310085",41.65,2789
"68541","ENSG00000168101",65.97,2297
"68542","ENSG00000310125",40.43,3135
"68543","ENSG00000310132",35.08,142839
"68544","ENSG00000248973",38.55,443896
"68545","ENSG00000307593",40.35,30745
"68546","ENSG00000168096",49.79,37868
"68547","ENSG00000232871",56.27,7873
"68548","ENSG00000141905",55.09,154814
"68549","ENSG00000226571",40.72,428130
"68550","ENSG00000257767",50.58,37528
"68551","ENSG00000111275",48.79,50645
"68552","ENSG00000289250",36.11,1032
"68553","ENSG00000248736",39.4,50097
"68554","ENSG00000200550",37.96,107
"68555","ENSG00000162882",48.95,25504
"68556","ENSG00000289499",45.11,1021
"68557","ENSG00000134333",43.95,13865
"68558","ENSG00000310143",45.87,568
"68559","ENSG00000307615",39.91,73333
"68560","ENSG00000249740",41.18,177034
"68561","ENSG00000085998",49.38,31622
"68562","ENSG00000307626",42.74,4484
"68563","ENSG00000307634",42.77,2190
"68564","ENSG00000307643",47.03,3786
"68565","ENSG00000307665",48.57,2587
"68566","ENSG00000307671",45.48,2798
