"","row","gene_id","percent_GC","length"
"69432",69432,"ENSG00000277011",59.01,1792
"49109",49109,"ENSG00000277013",56.86,2041
"52397",52397,"ENSG00000277014",44.05,83
"23949",23949,"ENSG00000277017",42.22,4248
"16563",16563,"ENSG00000277020",45.37,15445
"8889",8889,"ENSG00000277022",44.78,13053
"46784",46784,"ENSG00000277024",43.08,324
"61040",61040,"ENSG00000277027",62.59,269
"48991",48991,"ENSG00000277029",37.38,106
"31309",31309,"ENSG00000277030",64.62,64
"19842",19842,"ENSG00000277031",52.92,290
"37104",37104,"ENSG00000277034",51.56,127
"72082",72082,"ENSG00000277035",50,177
"25017",25017,"ENSG00000277039",55.7,315
"1415",1415,"ENSG00000277040",64.76,436
"40331",40331,"ENSG00000277041",62.62,106
"8925",8925,"ENSG00000277043",43.69,2235
"16301",16301,"ENSG00000277047",35.98,187472
"9031",9031,"ENSG00000277049",55.93,117
"6010",6010,"ENSG00000277051",51.13,310
"41793",41793,"ENSG00000277052",67.69,64
"49262",49262,"ENSG00000277053",43.48,30022
"25077",25077,"ENSG00000277056",41.53,247
"70452",70452,"ENSG00000277057",60.94,63
"45324",45324,"ENSG00000277058",43.65,2109
"21681",21681,"ENSG00000277062",52.17,298
"14274",14274,"ENSG00000277063",24.72,88
"2181",2181,"ENSG00000277066",34.44,89
"12022",12022,"ENSG00000277067",41.47,67887
"49220",49220,"ENSG00000277072",46.67,7697
"49229",49229,"ENSG00000277073",61.47,108
"70183",70183,"ENSG00000277075",48.28,1594
"77553",77553,"ENSG00000277081",44.81,153
"71875",71875,"ENSG00000277083",42.24,2530
"63214",63214,"ENSG00000277084",43.23,191
"31518",31518,"ENSG00000277087",34.5,515
"78727",78727,"ENSG00000277089",43.45,17268
"18909",18909,"ENSG00000277095",45.91,31931
"39701",39701,"ENSG00000277096",51.96,280
"56929",56929,"ENSG00000277099",55.79,2105
"57565",57565,"ENSG00000277103",50.44,800
"41832",41832,"ENSG00000277108",44.44,71
"45728",45728,"ENSG00000277109",45.54,862
"28657",28657,"ENSG00000277112",35.73,67822
"7636",7636,"ENSG00000277117",57.89,14240
"22303",22303,"ENSG00000277118",54.55,285
"77933",77933,"ENSG00000277119",31.27,274
"24350",24350,"ENSG00000277120",84.38,63
"20023",20023,"ENSG00000277124",33.33,206
"69796",69796,"ENSG00000277125",42.22,11824
"37233",37233,"ENSG00000277127",54.49,311
"45686",45686,"ENSG00000277128",40.57,50723
"60934",60934,"ENSG00000277129",47.68,150
"9173",9173,"ENSG00000277130",33.28,681
"6767",6767,"ENSG00000277133",36.67,89
"9967",9967,"ENSG00000277135",39.04,980
"21444",21444,"ENSG00000277136",52.58,290
"36209",36209,"ENSG00000277138",37.65,84
"26578",26578,"ENSG00000277141",51.18,296
"50568",50568,"ENSG00000277142",61.7,2252
"43434",43434,"ENSG00000277143",47.41,347
"3959",3959,"ENSG00000277144",41.62,542
"1016",1016,"ENSG00000277146",43.24,110
"79648",79648,"ENSG00000277147",42.2,13590
"45131",45131,"ENSG00000277149",41.66,269456
"10106",10106,"ENSG00000277150",64.79,1706
"3412",3412,"ENSG00000277151",34.33,5304
"50245",50245,"ENSG00000277152",50.45,6720
"45712",45712,"ENSG00000277156",61.9,1049
"22427",22427,"ENSG00000277157",55.09,402
"3870",3870,"ENSG00000277159",44.43,3589
"48996",48996,"ENSG00000277161",44.87,4323
"67676",67676,"ENSG00000277162",75.51,681
"85715",85715,"ENSG00000277168",58.24,272
"9149",9149,"ENSG00000277170",45.3,478
"45395",45395,"ENSG00000277171",33.03,977
"6847",6847,"ENSG00000277172",48.1,974
"71624",71624,"ENSG00000277173",44.02,1119
"46966",46966,"ENSG00000277174",39,2330
"77218",77218,"ENSG00000277182",54.78,2498
"19968",19968,"ENSG00000277184",49.62,132
"73020",73020,"ENSG00000277186",56.1,5974
"39145",39145,"ENSG00000277188",30.83,132
"11851",11851,"ENSG00000277191",62.62,106
"28345",28345,"ENSG00000277194",49.21,125
"59",59,"ENSG00000277196",58.96,23770
"48108",48108,"ENSG00000277198",53.38,280
"85099",85099,"ENSG00000277199",34.69,15188
"40571",40571,"ENSG00000277200",52.85,28851
"30174",30174,"ENSG00000277202",38.27,80
"35032",35032,"ENSG00000277206",37.95,945
"12295",12295,"ENSG00000277209",64.56,332
"24770",24770,"ENSG00000277210",53.15,2142
"32778",32778,"ENSG00000277211",50.73,2743
"4097",4097,"ENSG00000277213",38.25,480
"6759",6759,"ENSG00000277214",31.68,605
"45824",45824,"ENSG00000277215",38.77,473184
"67322",67322,"ENSG00000277217",44.22,146
"24688",24688,"ENSG00000277218",38.37,429
"20148",20148,"ENSG00000277223",30.04,445
"39332",39332,"ENSG00000277224",54.76,472
"5632",5632,"ENSG00000277227",61.33,224
"16389",16389,"ENSG00000277228",40.23,72887
"48224",48224,"ENSG00000277229",47.71,655
"2044",2044,"ENSG00000277232",55.67,1517
"2171",2171,"ENSG00000277233",52.45,285
"35168",35168,"ENSG00000277234",53.47,143
"10166",10166,"ENSG00000277235",56.7,320
"76096",76096,"ENSG00000277241",55.98,726
"50675",50675,"ENSG00000277243",33.33,74
"62036",62036,"ENSG00000277245",27.68,577
"2479",2479,"ENSG00000277246",37.59,414
"34625",34625,"ENSG00000277247",41.74,471
"2300",2300,"ENSG00000277248",31.86,112
"63935",63935,"ENSG00000277249",67.16,66
"22689",22689,"ENSG00000277250",50.15,340
"45702",45702,"ENSG00000277252",58.97,116
"46971",46971,"ENSG00000277253",61.14,2812
"15183",15183,"ENSG00000277255",53.85,64
"44089",44089,"ENSG00000277258",57.07,15919
"4476",4476,"ENSG00000277260",39.27,5988
"29529",29529,"ENSG00000277264",45.9,60
"33107",33107,"ENSG00000277265",58.39,297
"77833",77833,"ENSG00000277268",50.59,74996
"23587",23587,"ENSG00000277269",41.43,139
"34064",34064,"ENSG00000277270",49.14,15147
"11139",11139,"ENSG00000277274",73.13,1268
"8906",8906,"ENSG00000277277",43.6,960
"1155",1155,"ENSG00000277282",53.67,435
"77737",77737,"ENSG00000277283",52.5,2096
"35206",35206,"ENSG00000277287",55.23,5686
"52269",52269,"ENSG00000277288",56.5,2574
"9948",9948,"ENSG00000277289",52.48,342
"34384",34384,"ENSG00000277290",36.88,384
"41988",41988,"ENSG00000277295",54.26,222
"3699",3699,"ENSG00000277297",45.04,1602
"50189",50189,"ENSG00000277299",39.31,640
"32111",32111,"ENSG00000277301",53.33,10326
"47261",47261,"ENSG00000277304",53.85,29418
"27643",27643,"ENSG00000277306",43.32,186
"12473",12473,"ENSG00000277308",55.6,267
"19807",19807,"ENSG00000277310",35.21,425
"78518",78518,"ENSG00000277311",62.21,216
"26587",26587,"ENSG00000277313",41.6,249
"29501",29501,"ENSG00000277315",40.97,287
"3215",3215,"ENSG00000277319",45.45,285
"60311",60311,"ENSG00000277320",38.63,408
"58495",58495,"ENSG00000277322",50.8,9944
"26124",26124,"ENSG00000277324",42.65,9397
"36947",36947,"ENSG00000277327",51.65,5352
"55491",55491,"ENSG00000277332",59.79,25928
"3514",3514,"ENSG00000277340",47.32,297
"37157",37157,"ENSG00000277341",37.38,106
"64680",64680,"ENSG00000277342",30.36,526
"57995",57995,"ENSG00000277344",52.08,143
"25880",25880,"ENSG00000277349",60.92,1803
"58876",58876,"ENSG00000277350",41.74,45670
"60749",60749,"ENSG00000277351",52.36,614
"57902",57902,"ENSG00000277357",58.08,822
"9689",9689,"ENSG00000277358",53.49,128
"60032",60032,"ENSG00000277363",56.67,75921
"45624",45624,"ENSG00000277367",43.1,1340
"16562",16562,"ENSG00000277368",60.94,995
"61232",61232,"ENSG00000277369",55.89,1740
"41833",41833,"ENSG00000277370",43.66,70
"49653",49653,"ENSG00000277371",54.61,281
"2451",2451,"ENSG00000277373",37.04,350
"110",110,"ENSG00000277374",45.45,175
"1437",1437,"ENSG00000277379",83.7,91
"73022",73022,"ENSG00000277382",59.54,565
"68885",68885,"ENSG00000277383",69.06,836
"20760",20760,"ENSG00000277385",54.2,261
"9196",9196,"ENSG00000277386",44.91,500
"43107",43107,"ENSG00000277387",52.81,88
"17342",17342,"ENSG00000277388",40,74
"43329",43329,"ENSG00000277391",55.26,75
"72345",72345,"ENSG00000277396",56.11,261
"11905",11905,"ENSG00000277397",46.97,5979
"59986",59986,"ENSG00000277399",54.52,19385
"162",162,"ENSG00000277400",45.63,61428
"23668",23668,"ENSG00000277402",59.14,92
"79803",79803,"ENSG00000277406",36.51,6369
"42621",42621,"ENSG00000277408",33.12,313
"22406",22406,"ENSG00000277410",41.44,332
"14424",14424,"ENSG00000277411",62.26,105
"4551",4551,"ENSG00000277412",47.8,9235
"11335",11335,"ENSG00000277413",56.71,163
"14220",14220,"ENSG00000277418",54.9,101
"47950",47950,"ENSG00000277422",63.04,1514
"31523",31523,"ENSG00000277425",50.51,2072
"70465",70465,"ENSG00000277426",46.46,3348
"93",93,"ENSG00000277428",38.61,100
"43844",43844,"ENSG00000277435",49.22,704
"5190",5190,"ENSG00000277436",56.44,4016
"1450",1450,"ENSG00000277437",78.69,60
"390",390,"ENSG00000277438",43.96,297
"9150",9150,"ENSG00000277440",43.81,581
"10801",10801,"ENSG00000277443",48.52,6130
"33379",33379,"ENSG00000277444",24.36,77
"68777",68777,"ENSG00000277446",52.72,293
"6342",6342,"ENSG00000277447",52.98,318
"15870",15870,"ENSG00000277448",35.35,43705
"34139",34139,"ENSG00000277449",58.08,7441
"11960",11960,"ENSG00000277450",45.6,306
"40676",40676,"ENSG00000277452",52.84,298
"16862",16862,"ENSG00000277453",49.15,587
"19135",19135,"ENSG00000277455",54.34,264
"47500",47500,"ENSG00000277458",62.39,108
"72155",72155,"ENSG00000277459",64.82,630
"23205",23205,"ENSG00000277460",67.9,161
"25286",25286,"ENSG00000277462",41.13,44174
"36420",36420,"ENSG00000277463",49.41,422
"34314",34314,"ENSG00000277464",53.26,290
"37661",37661,"ENSG00000277465",42.5,119
"43830",43830,"ENSG00000277466",68.66,66
"19848",19848,"ENSG00000277467",54.43,236
"49491",49491,"ENSG00000277468",49.64,136
"37063",37063,"ENSG00000277469",62.02,336
"62605",62605,"ENSG00000277473",51.62,276
"11738",11738,"ENSG00000277474",59.65,56
"124",124,"ENSG00000277475",60.17,830
"9602",9602,"ENSG00000277476",59.74,2734
"12815",12815,"ENSG00000277478",66.67,83
"5831",5831,"ENSG00000277479",55.26,227
"38590",38590,"ENSG00000277481",43.54,70864
"43998",43998,"ENSG00000277482",49.55,223
"43802",43802,"ENSG00000277483",55.85,298
"34658",34658,"ENSG00000277486",41.6,5133
"37158",37158,"ENSG00000277488",41.38,86
"19010",19010,"ENSG00000277490",41.48,486
"32213",32213,"ENSG00000277491",59.3,488
"40686",40686,"ENSG00000277492",41.47,216
"42259",42259,"ENSG00000277493",33.14,681
"44285",44285,"ENSG00000277494",63.39,3952
"9575",9575,"ENSG00000277496",57.78,1806
"70194",70194,"ENSG00000277498",43.34,2161
"3731",3731,"ENSG00000277499",38.77,1593
"14768",14768,"ENSG00000277500",38.17,240
"65548",65548,"ENSG00000277502",53.3,181
"67337",67337,"ENSG00000277504",60.98,532
"2738",2738,"ENSG00000277505",41.63,3859
"19212",19212,"ENSG00000277506",48.83,298
"32104",32104,"ENSG00000277508",56.32,363
"40942",40942,"ENSG00000277509",44.16,436
"16865",16865,"ENSG00000277510",57.03,255
"76809",76809,"ENSG00000277511",46.32,75206
"41836",41836,"ENSG00000277512",39.73,72
"35903",35903,"ENSG00000277513",44.9,411
"19536",19536,"ENSG00000277514",40.91,681
"39554",39554,"ENSG00000277515",53.59,236
"3487",3487,"ENSG00000277516",41.74,332
"428",428,"ENSG00000277519",32.19,639
"11372",11372,"ENSG00000277521",70.24,83
"56694",56694,"ENSG00000277524",49.19,123
"2905",2905,"ENSG00000277526",39.56,60569
"80796",80796,"ENSG00000277527",39.22,22597
"49531",49531,"ENSG00000277529",35.06,3165
"38896",38896,"ENSG00000277531",51.2,4239
"65460",65460,"ENSG00000277532",59.12,1364
"26852",26852,"ENSG00000277533",64,74
"1368",1368,"ENSG00000277534",37.54,2820
"33027",33027,"ENSG00000277535",46.33,3772
"14342",14342,"ENSG00000277541",40.39,10273
"71487",71487,"ENSG00000277542",55.56,80
"59971",59971,"ENSG00000277543",56.1,466
"59192",59192,"ENSG00000277544",40.59,2347
"3879",3879,"ENSG00000277545",40.98,592
"25264",25264,"ENSG00000277548",38.18,405
"2507",2507,"ENSG00000277549",48.3,175
"32163",32163,"ENSG00000277550",36.79,1437
"37064",37064,"ENSG00000277553",47.27,164
"21100",21100,"ENSG00000277556",43.89,956
"25172",25172,"ENSG00000277558",50.6,582
"42879",42879,"ENSG00000277561",53.09,10216
"71928",71928,"ENSG00000277562",38.61,675
"33245",33245,"ENSG00000277563",43.18,87
"82579",82579,"ENSG00000277565",32.76,57
"49635",49635,"ENSG00000277566",50.95,576
"30438",30438,"ENSG00000277568",57.05,155
"42566",42566,"ENSG00000277569",48.62,108
"2352",2352,"ENSG00000277572",64.04,88
"4479",4479,"ENSG00000277575",39.14,4437
"12321",12321,"ENSG00000277576",39.15,658
"23852",23852,"ENSG00000277577",49.21,125
"41017",41017,"ENSG00000277578",52.35,276
"31315",31315,"ENSG00000277579",40.54,8584
"2066",2066,"ENSG00000277581",57.47,521
"41942",41942,"ENSG00000277582",49.8,246
"22813",22813,"ENSG00000277583",52.25,110
"17133",17133,"ENSG00000277586",44.3,5766
"15475",15475,"ENSG00000277587",42.52,507
"56586",56586,"ENSG00000277588",56.25,63
"31313",31313,"ENSG00000277589",39.81,1436
"74918",74918,"ENSG00000277590",72.73,98
"68582",68582,"ENSG00000277591",55.85,298
"72206",72206,"ENSG00000277592",54.87,276
"50266",50266,"ENSG00000277595",37.21,558
"73213",73213,"ENSG00000277597",64.68,738
"4659",4659,"ENSG00000277598",55.32,234
"63058",63058,"ENSG00000277599",55.97,158
"41756",41756,"ENSG00000277602",56.2,241
"46343",46343,"ENSG00000277604",46.32,94
"8561",8561,"ENSG00000277605",54.38,330
"59685",59685,"ENSG00000277608",34.01,684
"68990",68990,"ENSG00000277610",43.9,163
"3897",3897,"ENSG00000277611",48.27,29327
"47022",47022,"ENSG00000277613",39.42,103
"41768",41768,"ENSG00000277617",53.08,259
"29656",29656,"ENSG00000277618",45.36,279
"60379",60379,"ENSG00000277619",61.43,1373
"18592",18592,"ENSG00000277621",45.38,389
"27619",27619,"ENSG00000277628",55.34,252
"87",87,"ENSG00000277630",36.73,31652
"60404",60404,"ENSG00000277631",42.76,18258
"78764",78764,"ENSG00000277632",52.19,1913
"40587",40587,"ENSG00000277634",38.71,92
"22263",22263,"ENSG00000277635",51.92,259
"47231",47231,"ENSG00000277636",42.67,74
"39050",39050,"ENSG00000277637",54.01,236
"48208",48208,"ENSG00000277639",46.52,17207
"14838",14838,"ENSG00000277640",40.77,129
"37581",37581,"ENSG00000277646",36.52,1119
"52367",52367,"ENSG00000277647",62.16,110
"3582",3582,"ENSG00000277651",44.07,480
"37428",37428,"ENSG00000277653",50.67,149
"48580",48580,"ENSG00000277654",65.67,1438
"79808",79808,"ENSG00000277655",44.26,2410
"67749",67749,"ENSG00000277661",35.94,54494
"2864",2864,"ENSG00000277662",33,496
"30705",30705,"ENSG00000277668",54.55,263
"13246",13246,"ENSG00000277670",41.62,357
"1433",1433,"ENSG00000277671",75.56,89
"27456",27456,"ENSG00000277672",45.42,763
"6144",6144,"ENSG00000277673",47.52,140
"67817",67817,"ENSG00000277675",49.68,61789
"11551",11551,"ENSG00000277677",52.65,282
"77381",77381,"ENSG00000277678",51.37,145
"66691",66691,"ENSG00000277681",38.67,74
"2170",2170,"ENSG00000277684",29.4,533
"8799",8799,"ENSG00000277687",34.21,1174
"72946",72946,"ENSG00000277688",41.54,79951
"82581",82581,"ENSG00000277689",35.56,89
"23959",23959,"ENSG00000277690",38.72,469
"25977",25977,"ENSG00000277692",40.62,681
"12684",12684,"ENSG00000277693",41.81,15085
"36952",36952,"ENSG00000277694",42.07,144
"28478",28478,"ENSG00000277695",35.03,8051
"27822",27822,"ENSG00000277698",60,59
"81834",81834,"ENSG00000277701",39.14,15417
"85827",85827,"ENSG00000277702",57.63,582
"24802",24802,"ENSG00000277704",71.1,556
"77653",77653,"ENSG00000277705",48.99,246
"31689",31689,"ENSG00000277708",44.07,614
"45690",45690,"ENSG00000277710",34.72,24453
"32871",32871,"ENSG00000277711",38.1,755
"14934",14934,"ENSG00000277713",56.72,66
"74630",74630,"ENSG00000277715",51.37,4770
"8470",8470,"ENSG00000277717",36.89,102
"60481",60481,"ENSG00000277718",57.35,14835
"31460",31460,"ENSG00000277720",55.1,195
"8422",8422,"ENSG00000277721",51.18,253
"76929",76929,"ENSG00000277728",44.61,463
"47066",47066,"ENSG00000277732",43.78,200
"7987",7987,"ENSG00000277734",50.2,4650
"58291",58291,"ENSG00000277737",52.11,16039
"74478",74478,"ENSG00000277738",37.79,2211
"1432",1432,"ENSG00000277739",57.52,152
"14255",14255,"ENSG00000277740",50.87,288
"42852",42852,"ENSG00000277741",54,6758
"23036",23036,"ENSG00000277743",37.75,709
"21377",21377,"ENSG00000277744",53.23,448
"8991",8991,"ENSG00000277745",62.44,590
"9084",9084,"ENSG00000277746",38.05,296
"69469",69469,"ENSG00000277747",39.38,192
"71919",71919,"ENSG00000277748",51.95,769
"60471",60471,"ENSG00000277749",56.64,8212
"2189",2189,"ENSG00000277752",39.29,83
"15634",15634,"ENSG00000277754",43.98,215
"43853",43853,"ENSG00000277755",44.27,557
"25173",25173,"ENSG00000277758",51.38,18875
"43162",43162,"ENSG00000277759",50.57,86
"33495",33495,"ENSG00000277762",51.06,281
"50186",50186,"ENSG00000277763",46.71,774
"68202",68202,"ENSG00000277764",60.91,196
"56788",56788,"ENSG00000277766",60.95,1446
"16352",16352,"ENSG00000277767",47.29,2543
"55020",55020,"ENSG00000277769",47.42,1239
"6241",6241,"ENSG00000277770",52.1,3696
"35969",35969,"ENSG00000277771",49.43,264
"15012",15012,"ENSG00000277774",48.94,283
"31465",31465,"ENSG00000277775",58.7,493
"1431",1431,"ENSG00000277777",38.61,100
"49269",49269,"ENSG00000277778",37.97,34837
"54366",54366,"ENSG00000277782",50.29,1743
"22299",22299,"ENSG00000277784",73.45,112
"51091",51091,"ENSG00000277785",43.48,91
"48225",48225,"ENSG00000277790",32.3,160
"44119",44119,"ENSG00000277791",49.04,11484
"10256",10256,"ENSG00000277794",55.31,272
"38932",38932,"ENSG00000277795",38.45,2129
"9619",9619,"ENSG00000277797",33.28,2406
"4851",4851,"ENSG00000277801",39.78,831
"5524",5524,"ENSG00000277803",44.89,7422
"68477",68477,"ENSG00000277806",29.65,633
"78520",78520,"ENSG00000277809",68.21,323
"29040",29040,"ENSG00000277817",54.69,63
"71295",71295,"ENSG00000277818",39.22,101
"65512",65512,"ENSG00000277825",49.51,720
"42718",42718,"ENSG00000277826",48.75,159
"37660",37660,"ENSG00000277828",52.67,130
"32202",32202,"ENSG00000277829",46.27,548
"12625",12625,"ENSG00000277830",64.65,197
"18275",18275,"ENSG00000277831",48.26,4205
"201",201,"ENSG00000277836",54.51,287
"4629",4629,"ENSG00000277837",52.15,4979
"75872",75872,"ENSG00000277840",38.84,689
"50679",50679,"ENSG00000277841",37.8,81
"55824",55824,"ENSG00000277842",58.62,57
"28346",28346,"ENSG00000277846",41.43,69
"75482",75482,"ENSG00000277851",39.19,139807
"57200",57200,"ENSG00000277852",54.77,397
"80028",80028,"ENSG00000277855",43.12,71786
"186",186,"ENSG00000277856",53.06,293
"23268",23268,"ENSG00000277858",62.44,590
"56629",56629,"ENSG00000277859",46.24,265
"44975",44975,"ENSG00000277862",50.59,2792
"13709",13709,"ENSG00000277863",37.16,949
"29091",29091,"ENSG00000277864",37.01,126
"39555",39555,"ENSG00000277865",50.93,10323
"47402",47402,"ENSG00000277866",38.44,756
"43846",43846,"ENSG00000277867",63.41,286
"38809",38809,"ENSG00000277869",60.26,228
"35186",35186,"ENSG00000277870",42.65,267094
"12135",12135,"ENSG00000277872",54.55,65
"71028",71028,"ENSG00000277873",48.72,701
"18120",18120,"ENSG00000277876",40.05,1592
"4650",4650,"ENSG00000277878",51.85,161
"11059",11059,"ENSG00000277879",42.43,1552
"45072",45072,"ENSG00000277880",50.89,732
"33380",33380,"ENSG00000277881",44.7,348
"33492",33492,"ENSG00000277882",38.35,205
"47173",47173,"ENSG00000277883",45.57,10930
"31175",31175,"ENSG00000277887",66.92,132
"21450",21450,"ENSG00000277888",63.33,59
"14025",14025,"ENSG00000277889",45.26,94
"232",232,"ENSG00000277890",42.99,106
"23678",23678,"ENSG00000277892",68.25,62
"80046",80046,"ENSG00000277893",39.03,58458
"77276",77276,"ENSG00000277895",43.53,4522
"6173",6173,"ENSG00000277899",44.01,708
"47720",47720,"ENSG00000277900",55.48,282
"50890",50890,"ENSG00000277903",46.6,190
